parent_uri,parent_label,child_uri,child_label,child_def
http://www.gamaizer.ai/cmo/skill/2b8a86c4-d063-44d5-863f-a9659024cefe,exploiter des machines destinées à la fabrication de produits,http://www.gamaizer.ai/cmo/skill/8d80f33a-ab38-429b-a4ed-3b1a6f8f3b4a,exploiter des machines de mélange et de séparation,"Operating machinery for mixing, blending and separating liquid or solid materials.
Excludes:
- Operating handheld tools such as kitchen blenders.

Examples:
- Tend centrifuge machines
- Operate rubber mixing machine
- Tend tumbling barrels"
http://www.gamaizer.ai/cmo/skill/2b8a86c4-d063-44d5-863f-a9659024cefe,exploiter des machines destinées à la fabrication de produits,http://www.gamaizer.ai/cmo/skill/a0ad9ea8-9620-4aba-a836-cbdd16e12880,"exploiter des machines pour la fabrication et le traitement des textiles, des fourrures et des articles en cuir","Operating and tending machinery for the manufacture and treatment of textiles, fur and leather products.
Examples:
- Apply pre-stitching techniques
- Manufacture woven fabrics
- Tend knitting machine"
http://www.gamaizer.ai/cmo/skill/2b8a86c4-d063-44d5-863f-a9659024cefe,exploiter des machines destinées à la fabrication de produits,http://www.gamaizer.ai/cmo/skill/a7956044-f468-4bc1-a83c-a8821b903a09,"exploiter des machines à découper, meuler et lisser","Operating and tending machinery to cut grind and smooth work pieces made of metal, wood, plastic or various other materials.
Examples:
- Operate drill press
- Tend lathe
- Operate table saw"
http://www.gamaizer.ai/cmo/skill/2b8a86c4-d063-44d5-863f-a9659024cefe,exploiter des machines destinées à la fabrication de produits,http://www.gamaizer.ai/cmo/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,exploiter des machines de traitement des aliments,"Operating and tending machinery for the processing of food and other organic materials and for the manufacture of food and related products.
Excludes:
- Operating handheld tools and bench top kitchen appliances

Examples:
- Operate fish processing equipment
- Tend bakery ovens
- Tend blanching machines"
http://www.gamaizer.ai/cmo/skill/2b8a86c4-d063-44d5-863f-a9659024cefe,exploiter des machines destinées à la fabrication de produits,http://www.gamaizer.ai/cmo/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,exploiter des équipements d’impression et de production photographique,"Operating and tending machinery for printing and photographic reproduction.
Examples:
- Operate flexographic printing machine
- Adjust rotogravure press
- Operate collating machine"
http://www.gamaizer.ai/cmo/skill/a571ae14-3e16-4fd3-a615-5646e0b0b696,consulter des données,http://www.gamaizer.ai/cmo/skill/c544a9f3-5945-4b54-afed-de0697852817,communiquer les résultats d’analyse,"Rédiger des documents de recherche ou tenir des présentations pour rendre compte des résultats d’un projet de recherche et d’analyse, en précisant les procédures et les méthodes d’analyse qui ont permis l’obtention des résultats et en expliquant les possibles interprétations des résultats."
http://www.gamaizer.ai/cmo/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,appliquer des revêtements texturés ou de maçonnerie,http://www.gamaizer.ai/cmo/skill/4c59ef45-22e1-4154-8e4e-daf3fad91498,réaliser un plâtrage décoratif,"Confectionner des objets d’ornement en plâtre afin de décorer des murs et des plafonds. Fabriquer des médaillons, des corniches et des lambris directement sur la surface ou dans un atelier."
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/0162b701-6bb4-400a-b557-7996053d7daf,appliquer des normes d’hygiène personnelle lors d’opérations de nettoyage,"Appliquer les normes d’hygiène et d'ordre personnelles, porter un équipement de protection lors des activités de nettoyage, dans le respect des procédures de santé et de sécurité inhérentes à la tâche réalisée ou fixées par l’organisation."
http://www.gamaizer.ai/cmo/skill/d9449998-c1f5-478c-a103-2255398cf0b6,mettre en application des normes d’hygiène,http://www.gamaizer.ai/cmo/skill/0162b701-6bb4-400a-b557-7996053d7daf,appliquer des normes d’hygiène personnelle lors d’opérations de nettoyage,"Appliquer les normes d’hygiène et d'ordre personnelles, porter un équipement de protection lors des activités de nettoyage, dans le respect des procédures de santé et de sécurité inhérentes à la tâche réalisée ou fixées par l’organisation."
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/145fb42f-ebee-48e2-bdf8-2e935edc7158,désinfecter des surfaces,"Appliquer les procédures correctes de nettoyage, en tenant compte des procédures relatives à la manipulation sécurisée des désinfectants, pour éliminer les contaminants, les polluants et les risques bactériens de différentes surfaces telles que les extérieurs de bâtiments, les véhicules et les routes."
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/1e027857-bb87-4733-934a-d1518aa53438,nettoyer des scènes de crime,Nettoyer les scènes de crime après qu’elles ont fait l’objet d’une enquête approfondie et que toutes les preuves potentielles ont été recueillies et documentées d’une manière conforme aux règles en matière de santé et de sécurité.
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/1ff161c5-756d-414b-afda-41fff0f74d81,utiliser des outils d’entretien,"Recourir à des outils et à des équipements d’entretien, tels que des polisseuses à plancher, des vêtements à poussière, des aspirateurs et des solutions chimiques de nettoyage."
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/4f1b6304-f54a-42f0-9604-5427a28d240f,effectuer des tâches de nettoyage,"Effectuer des tâches de nettoyage telles que l’enlèvement des déchets, l’aspiration, la vidange des poubelles et le nettoyage général de la zone de travail. Le cas échéant, les activités de nettoyage devraient être conformes à la réglementation en matière de santé et de sécurité."
http://www.gamaizer.ai/cmo/skill/d9449998-c1f5-478c-a103-2255398cf0b6,mettre en application des normes d’hygiène,http://www.gamaizer.ai/cmo/skill/4f1b6304-f54a-42f0-9604-5427a28d240f,effectuer des tâches de nettoyage,"Effectuer des tâches de nettoyage telles que l’enlèvement des déchets, l’aspiration, la vidange des poubelles et le nettoyage général de la zone de travail. Le cas échéant, les activités de nettoyage devraient être conformes à la réglementation en matière de santé et de sécurité."
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/6f4ea676-cb82-428f-949b-629747a34366,mener des opérations de nettoyage haute pression,"Utiliser un équipement à haute pression pour nettoyer des zones, des surfaces et des matériaux."
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/c76375af-5a54-4d21-aac5-fdaa9177a890,éliminer les contaminants,Utiliser des produits chimiques et des solvants pour éliminer les contaminants des produits ou des surfaces.
http://www.gamaizer.ai/cmo/skill/2bf2c727-ee42-4fc5-a4d7-2cd62b880433,nettoyer,http://www.gamaizer.ai/cmo/skill/ea6ddade-6674-4e6a-8e93-1ae14fc05981,entretenir le cabinet dentaire et le bloc opératoire,"Maintenir le cabinet dentaire et le bloc opératoire dans un état propre, ordonné et fonctionnel, trier et stocker les instruments, les médicaments et autres fournitures, ainsi que l'équipement de graissage et de nettoyage comme les pièces à main et le cavitron."
http://www.gamaizer.ai/cmo/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installer une infrastructure intérieure ou extérieure,http://www.gamaizer.ai/cmo/skill/16cb499c-8f9d-4979-bdc3-fbb92f61230a,mettre en place du mobilier urbain publicitaire,"Installer des équipements sous forme de mobilier publicitaire dans des zones urbaines, tels que des panneaux autoportants ou des bancs publics."
http://www.gamaizer.ai/cmo/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installer une infrastructure intérieure ou extérieure,http://www.gamaizer.ai/cmo/skill/415b3b52-827d-4061-92b3-fd65490369dd,mettre en place un système d’amarrage pour des cages d’aquaculture,Mettre en place un système d’amarrage de cages d’aquaculture conforme aux plans.
http://www.gamaizer.ai/cmo/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installer une infrastructure intérieure ou extérieure,http://www.gamaizer.ai/cmo/skill/4c2a9b63-ecb5-4dd1-a91e-73f1385cf7c0,installer un hébergement temporaire du public,"Installer un logement pour le public, en le fixant à l’aide d’un système d’échafaudage si nécessaire."
http://www.gamaizer.ai/cmo/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installer une infrastructure intérieure ou extérieure,http://www.gamaizer.ai/cmo/skill/91c8697e-bb9a-4244-a143-fdabebf53b78,réaliser une démarcation,Assurer les activités liées à la création et à la fixation des limites autour d’une zone restreinte.
http://www.gamaizer.ai/cmo/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installer une infrastructure intérieure ou extérieure,http://www.gamaizer.ai/cmo/skill/f1c53948-edc3-4d4b-bdb5-37a17f6d30c1,utiliser un té,Utiliser un té (objet dont la forme rappelle la lettre T) pour maintenir une extrémité d’une structure dans le cadre de son installation ou d’un travail effectué à l’autre extrémité.
http://www.gamaizer.ai/cmo/skill/0ea0b260-617b-4d04-bf00-988dd0b122e5,effectuer l’entretien d’un véhicule,http://www.gamaizer.ai/cmo/skill/215762df-b2b4-40fa-a5e6-3004001cb315,positionner des véhicules en vue de leur entretien et de leur réparation,"Placer les véhicules dans la bonne position (par exemple, au-dessus d’un élévateur pneumatique) pour les tâches de réparation et d’entretien. Suivre les procédures de sécurité."
http://www.gamaizer.ai/cmo/skill/781ffd41-3a03-443d-a681-8c6ad8133a5b,fabriquer des courroies,http://www.gamaizer.ai/cmo/skill/4d68a7b2-daa3-4412-bcaa-c837a1e0957d,placer des courroies trapézoïdales sur une machine à guiper,"Placer les courroies trapézoïdales sur les poulies des machines à guiper, en les élevant afin de maintenir la courroie tendue."
http://www.gamaizer.ai/cmo/skill/781ffd41-3a03-443d-a681-8c6ad8133a5b,fabriquer des courroies,http://www.gamaizer.ai/cmo/skill/6a927f7e-e49d-4f94-8a45-d86b3b6a22d8,placer des courroies trapézoïdales sur une machine d’encochage,Tenir des machines à gruger et à mesurer des informations sur les ceintures en trapézoïdales en caoutchouc. Placer les ceintures sur une roue extensible de la machine à gruger.
http://www.gamaizer.ai/cmo/skill/781ffd41-3a03-443d-a681-8c6ad8133a5b,fabriquer des courroies,http://www.gamaizer.ai/cmo/skill/bab52eae-3740-45d0-b986-48f45dc55e9b,placer des courroies trapézoïdales sur des grilles,Placer les courroies trapézoïdales sur des grilles après avoir retiré le tambour à l’endroit où les courroies ont été coupées.
http://www.gamaizer.ai/cmo/skill/504d99c7-395b-479c-815b-2f77ef769e75,poser du carrelage,http://www.gamaizer.ai/cmo/skill/db07655f-56e4-477d-81e7-b0732ea25e65,fixer des accessoires sur du carrelage,"Utilisez du silicone pour fixer solidement des accessoires, tels que des porte-savons, sur du carrelage. Coller le silicone sur l'accessoire et appuyer fermement contre le carrelage. Maintenir l’accessoire en place pour le faire sécher si cela s'avère nécessaire."
http://www.gamaizer.ai/cmo/skill/f32a00ba-39af-4914-8504-434ed2a2fa6c,organiser la pose d’un carrelage,http://www.gamaizer.ai/cmo/skill/db07655f-56e4-477d-81e7-b0732ea25e65,fixer des accessoires sur du carrelage,"Utilisez du silicone pour fixer solidement des accessoires, tels que des porte-savons, sur du carrelage. Coller le silicone sur l'accessoire et appuyer fermement contre le carrelage. Maintenir l’accessoire en place pour le faire sécher si cela s'avère nécessaire."
http://www.gamaizer.ai/cmo/skill/46994031-5490-4a02-9937-c61f6e2d4fc9,couler du béton,http://www.gamaizer.ai/cmo/skill/8b80cd83-9b9e-4b7e-9618-803936046a96,couler du béton sous l’eau,Préparer la fosse de construction et guider la canalisation afin de placer le mélange de béton sous l'eau dans le cadre d'un procédé appelé «trémie». Assurer un flux continu de béton pour éviter que l'eau ne monte dans la canalisation .
http://www.gamaizer.ai/cmo/skill/46994031-5490-4a02-9937-c61f6e2d4fc9,couler du béton,http://www.gamaizer.ai/cmo/skill/c7f049b4-7493-4810-858e-e8622e2058f4,nettoyer des pompes à béton,Retirer les résidus de béton des tuyaux et des pompes après leur utilisation et nettoyer les équipements à l’eau.
http://www.gamaizer.ai/cmo/skill/39499028-35bf-4d69-9275-fb98902ed88b,travailler avec des ordinateurs,http://www.gamaizer.ai/cmo/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,maintenir un système de TIC,Sélectionner et mettre en place des techniques de surveillance de systèmes et de réseaux. Identifier et résoudre les problèmes opérationnels. Veiller à ce que les fonctionnalités et l’efficacité du système correspondent aux spécifications de l’entreprise.
http://www.gamaizer.ai/cmo/skill/f32eb5de-3fc7-4bba-853a-c6f2f043c33e,installer des équipements en temps opportun,http://www.gamaizer.ai/cmo/skill/febcc41e-bf0c-4733-a498-c2881c86ce88,mettre en place du matériel de diffusion,"Mettre en place et calibrer du matériel de télé- ou radiodiffusion en vue de produire, échanger, recevoir, enregistrer, modifier et reproduire des signaux de télévision et de radio."
http://www.gamaizer.ai/cmo/skill/325a3d29-a235-4182-9128-782c0f4b2dcc,documenter et enregistrer des informations,http://www.gamaizer.ai/cmo/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,tenir des registres opérationnels,"Keeping records required for operational purposes such as those related to staff, clients, production and stock inventories.
Examples:
- keep personal records
- keep stock records
- prepare production reports

Excludes:
- write reports or documents requiring drafting of original text"
http://www.gamaizer.ai/cmo/skill/325a3d29-a235-4182-9128-782c0f4b2dcc,documenter et enregistrer des informations,http://www.gamaizer.ai/cmo/skill/1034004c-0347-4765-8794-b65d2c92b379,documenter et enregistrer des informations,"Maintaining records of information, transactions and activities in digital, paper or other forms.
Excludes:
- Writing reports or documents requiring drafting of original text"
